data,data,kaina,prognoze,veiksmas,btc_kiekis,kapitalas_usd,portfelio_verte,graza_proc,dienos_graza,verte_proc
2024-09-09,2024-09-09,57042.0,1,laukti,0.16418122088962206,0.0,9365.22520198582,-6.3477479801417935,0.03958541970605034,-6.3477479801417935
2024-09-10,2024-09-10,57635.99,1,laukti,0.16418122088962206,0.0,9462.747205382047,-5.372527946179526,0.010413204305599333,-5.372527946179528
2024-09-11,2024-09-11,57338.0,1,laukti,0.16418122088962206,0.0,9413.82284336915,-5.861771566308508,-0.00517020701821902,-5.861771566308505
2024-09-12,2024-09-12,58132.32,0,parduoti,0.0,9534.691035475447,9534.691035475447,-4.653089645245527,0.012839437720185476,-4.653089645245522
2024-09-13,2024-09-13,60498.0,0,laukti,0.0,9534.691035475447,9534.691035475447,-4.653089645245527,0.0,-4.653089645245522
2024-09-14,2024-09-14,59993.03,0,laukti,0.0,9534.691035475447,9534.691035475447,-4.653089645245527,0.0,-4.653089645245522
2024-09-15,2024-09-15,59132.0,1,pirkti,0.16108293892376332,0.0,9525.156344439973,-4.748436555600274,-0.0009999999999998899,-4.748436555600277
2024-09-16,2024-09-16,58213.99,1,laukti,0.16108293892376332,0.0,9377.280595678569,-6.227194043214313,-0.01552475816816612,-6.227194043214313
2024-09-17,2024-09-17,60313.99,0,parduoti,0.0,9705.839212651052,9705.839212651052,-2.9416078734894837,0.03503772907508984,-2.9416078734894824
2024-09-18,2024-09-18,61759.99,0,laukti,0.0,9705.839212651052,9705.839212651052,-2.9416078734894837,0.0,-2.9416078734894824
2024-09-19,2024-09-19,62947.99,1,pirkti,0.15403404260308234,0.0,9696.1333734384,-3.0386662656159933,-0.0010000000000000009,-3.038666265615997
2024-09-20,2024-09-20,63201.05,1,laukti,0.15403404260308234,0.0,9735.113228259537,-2.648867717404628,0.004020144249244462,-2.648867717404624
2024-09-21,2024-09-21,63348.96,1,laukti,0.15403404260308234,0.0,9757.89640350096,-2.4210359649904056,0.0023403092195461994,-2.4210359649904034
2024-09-22,2024-09-22,63578.76,1,laukti,0.15403404260308234,0.0,9793.293426491147,-2.067065735088527,0.003627526008319615,-2.0670657350885246
2024-09-23,2024-09-23,63339.99,1,laukti,0.15403404260308234,0.0,9756.51471813881,-2.4348528186119074,-0.0037554994781275886,-2.43485281861191
2024-09-24,2024-09-24,64262.7,1,laukti,0.15403404260308234,0.0,9898.643469589098,-1.0135653041090154,0.014567574134444872,-1.013565304109021
2024-09-25,2024-09-25,63152.01,1,laukti,0.15403404260308234,0.0,9727.559398810283,-2.724406011897172,-0.017283587524333566,-2.7244060118971736
2024-09-26,2024-09-26,65173.99,1,laukti,0.15403404260308234,0.0,10039.013152272862,0.390131522728625,0.03201766657941674,0.3901315227286206
2024-09-27,2024-09-27,65769.95,1,laukti,0.15403404260308234,0.0,10130.811280302596,1.3081128030259606,0.009144138635673649,1.3081128030259626
2024-09-28,2024-09-28,65858.0,1,laukti,0.15403404260308234,0.0,10144.373977753798,1.4437397775379759,0.0013387572896133015,1.4437397775379779
2024-09-29,2024-09-29,65602.01,1,laukti,0.15403404260308234,0.0,10104.942803187832,1.049428031878324,-0.003886999301527694,1.04942803187833
2024-09-30,2024-09-30,63327.59,1,laukti,0.15403404260308234,0.0,9754.60469601053,-2.4539530398946954,-0.03466997428889751,-2.4539530398946963
2024-10-01,2024-10-01,60805.78,1,laukti,0.15403404260308234,0.0,9366.160107033653,-6.338398929663472,-0.039821663827724896,-6.3383989296634695
2024-10-02,2024-10-02,60649.28,1,laukti,0.15403404260308234,0.0,9342.05377936627,-6.579462206337302,-0.002573768480562233,-6.579462206337306
2024-10-03,2024-10-03,60752.71,1,laukti,0.15403404260308234,0.0,9357.985520392707,-6.420144796072927,0.001705378860227258,-6.420144796072924
2024-10-04,2024-10-04,62086.0,0,parduoti,0.0,9553.794211485914,9553.794211485914,-4.462057885140857,0.02092423531394716,-4.462057885140858
2024-10-05,2024-10-05,62058.0,1,pirkti,0.1537954883701445,0.0,9544.240417274428,-4.557595827255718,-0.0010000000000000009,-4.557595827255723
2024-10-06,2024-10-06,62819.91,0,parduoti,0.0,9651.757319080707,9651.757319080707,-3.48242680919293,0.011265108285797298,-3.482426809192929
2024-10-07,2024-10-07,62224.0,1,pirkti,0.1549579834430706,0.0,9642.105561761626,-3.578944382383743,-0.001000000000000112,-3.578944382383742
2024-10-08,2024-10-08,62160.49,1,laukti,0.1549579834430706,0.0,9632.264180233155,-3.6773581976684544,-0.001020667266649733,-3.6773581976684566
2024-10-09,2024-10-09,60636.02,1,laukti,0.1549579834430706,0.0,9396.035383213697,-6.0396461678630295,-0.02452474232426416,-6.039646167863033
2024-10-10,2024-10-10,60326.39,1,laukti,0.1549579834430706,0.0,9348.05574280022,-6.519442571997806,-0.005106370767738344,-6.519442571997802
2024-10-11,2024-10-11,62540.0,1,laukti,0.1549579834430706,0.0,9691.072284529635,-3.08927715470365,0.036693891346722296,-3.0892771547036513
2024-10-12,2024-10-12,63206.22,1,laukti,0.1549579834430706,0.0,9794.308392259078,-2.056916077409223,0.010652702270546932,-2.056916077409221
2024-10-13,2024-10-13,62870.02,1,laukti,0.1549579834430706,0.0,9742.211518225517,-2.5778848177448346,-0.005319096759781039,-2.5778848177448355
2024-10-14,2024-10-14,66083.99,0,parduoti,0.0,10230.001586443772,10230.001586443772,2.300015864437719,0.05006974723405544,2.30001586443771
2024-10-15,2024-10-15,67074.14,1,pirkti,0.1523653018116569,0.0,10219.771584857328,2.1977158485732797,-0.0010000000000000009,2.1977158485732895
