data,data,kaina,prognoze,veiksmas,btc_kiekis,kapitalas_usd,portfelio_verte,graza_proc,dienos_graza,verte_proc
2025-04-08,2025-04-08,76322.42,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-09,2025-04-09,82615.22,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-10,2025-04-10,79607.3,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-11,2025-04-11,83423.84,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-12,2025-04-12,85276.9,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-13,2025-04-13,83760.0,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-14,2025-04-14,84591.58,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-15,2025-04-15,83643.99,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-16,2025-04-16,84030.38,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-17,2025-04-17,84947.91,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-18,2025-04-18,84474.69,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-19,2025-04-19,85077.01,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-20,2025-04-20,85179.24,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-21,2025-04-21,87516.23,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-22,2025-04-22,93442.99,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-23,2025-04-23,93691.08,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-24,2025-04-24,93980.47,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-25,2025-04-25,94638.68,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-26,2025-04-26,94628.0,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-27,2025-04-27,93749.3,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-28,2025-04-28,95011.18,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-29,2025-04-29,94256.82,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-04-30,2025-04-30,94172.0,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-05-01,2025-05-01,96489.91,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-05-02,2025-05-02,96887.14,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-05-03,2025-05-03,95856.42,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-05-04,2025-05-04,94277.62,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-05-05,2025-05-05,94733.68,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-05-06,2025-05-06,96834.02,1.0,laukti,0.0,10000.0,10000.0,0.0,0.0,0.0
