data,data,kaina,prognoze,veiksmas,btc_kiekis,kapitalas_usd,portfelio_verte,graza_proc,dienos_graza,verte_proc
2024-11-09,2024-11-09,76677.46,1,pirkti,0.15857010232422944,0.0,12158.75267816201,21.58752678162011,-0.0010000000000000009,21.587526781620102
2024-11-10,2024-11-10,80370.01,0,parduoti,0.0,12731.536428789843,12731.536428789843,27.31536428789843,0.04710875907991707,27.315364287898426
2024-11-11,2024-11-11,88647.99,1,pirkti,0.143475389485549,0.0,12718.804892361053,27.18804892361053,-0.0010000000000000009,27.18804892361053
2024-11-12,2024-11-12,87952.01,0,parduoti,0.0,12606.329941896112,12606.329941896112,26.063299418961122,-0.008843201182564986,26.06329941896113
2024-11-13,2024-11-13,90375.2,1,pirkti,0.1393493304795366,0.0,12593.723611954216,25.937236119542156,-0.0010000000000000009,25.93723611954215
2024-11-14,2024-11-14,87325.59,0,parduoti,0.0,12156.593737730285,12156.593737730285,21.565937377302852,-0.034710137183652234,21.56593737730286
2024-11-15,2024-11-15,91032.07,0,laukti,0.0,12156.593737730285,12156.593737730285,21.565937377302852,0.0,21.56593737730286
2024-11-16,2024-11-16,90586.92,1,pirkti,0.13406391501104745,0.0,12144.437143992554,21.444371439925543,-0.0010000000000000009,21.444371439925547
2024-11-17,2024-11-17,89855.99,0,parduoti,0.0,12034.399360786936,12034.399360786936,20.343993607869358,-0.009060756122407088,20.343993607869358
2024-11-18,2024-11-18,90464.08,1,pirkti,0.1328965591804631,0.0,12022.364961426147,20.223649614261465,-0.001000000000000223,20.22364961426146
2024-11-19,2024-11-19,92310.79,1,laukti,0.1328965591804631,0.0,12267.786366230299,22.67786366230299,0.020413737695668788,22.677863662303
2024-11-20,2024-11-20,94286.56,1,laukti,0.1328965591804631,0.0,12530.359400962283,25.30359400962283,0.02140345673566446,25.30359400962283
2024-11-21,2024-11-21,98317.12,1,laukti,0.1328965591804631,0.0,13066.00695653269,30.660069565326904,0.04274798019993509,30.660069565326896
2024-11-22,2024-11-22,98892.0,1,laukti,0.1328965591804631,0.0,13142.406530474356,31.424065304743564,0.0058472013826280644,31.424065304743554
2024-11-23,2024-11-23,97672.4,1,laukti,0.1328965591804631,0.0,12980.325886897863,29.803258868978627,-0.012332645714516866,29.80325886897863
2024-11-24,2024-11-24,97900.04,1,laukti,0.1328965591804631,0.0,13010.578459629702,30.10578459629702,0.002330648166728677,30.105784596297024
2024-11-25,2024-11-25,93010.01,1,laukti,0.1328965591804631,0.0,12360.710298340462,23.60710298340462,-0.04994921350389636,23.607102983404626
2024-11-26,2024-11-26,91965.16,1,laukti,0.1328965591804631,0.0,12221.853328480756,22.218533284807563,-0.011233737099909935,22.218533284807563
2024-11-27,2024-11-27,95863.11,1,laukti,0.1328965591804631,0.0,12739.877471338243,27.39877471338243,0.04238507278190995,27.398774713382434
2024-11-28,2024-11-28,95643.98,1,laukti,0.1328965591804631,0.0,12710.755848325027,27.107558483250266,-0.002285863665387078,27.10755848325026
2024-11-29,2024-11-29,97460.0,0,parduoti,0.0,12939.146559070205,12939.146559070205,29.391465590702047,0.01796830286652651,29.391465590702047
2024-11-30,2024-11-30,96407.99,0,laukti,0.0,12939.146559070205,12939.146559070205,29.391465590702047,0.0,29.391465590702047
2024-12-01,2024-12-01,97185.18,1,pirkti,0.13300595227082088,0.0,12926.207412511134,29.262074125111337,-0.0010000000000000009,29.262074125111347
2024-12-02,2024-12-02,95840.62,1,laukti,0.13300595227082088,0.0,12747.37292932588,27.473729293258803,-0.013835031225954308,27.4737292932588
2024-12-03,2024-12-03,95849.69,1,laukti,0.13300595227082088,0.0,12748.579293312978,27.485792933129776,9.463628261174861e-05,27.485792933129783
2024-12-04,2024-12-04,98587.32,1,laukti,0.13300595227082088,0.0,13112.700378428146,31.12700378428146,0.028561699051921963,31.12700378428146
2024-12-05,2024-12-05,96945.63,1,laukti,0.13300595227082088,0.0,12894.345836644661,28.943458366446613,-0.016652141472148774,28.943458366446606
2024-12-06,2024-12-06,99740.84,1,laukti,0.13300595227082088,0.0,13266.12540449158,32.66125404491581,0.028832759145512643,32.6612540449158
2024-12-07,2024-12-07,99831.99,1,laukti,0.13300595227082088,0.0,13278.248897041067,32.78248897041067,0.0009138683812970338,32.782488970410675
2024-12-08,2024-12-08,101109.59,1,laukti,0.13300595227082088,0.0,13448.177301662266,34.48177301662266,0.012797501081567075,34.481773016622675
