data,data,kaina,prognoze,veiksmas,btc_kiekis,kapitalas_usd,portfelio_verte,graza_proc,dienos_graza,verte_proc
2024-10-23,2024-10-23,66668.65,1,pirkti,0.15253662746890873,0.0,10169.41102890506,1.6941102890506043,-0.0009999999999998899,1.6941102890505988
2024-10-24,2024-10-24,68198.28,0,parduoti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.021920823655496413,3.9233289474994937
2024-10-25,2024-10-25,66698.33,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-10-26,2024-10-26,67092.76,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-10-27,2024-10-27,68021.7,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-10-28,2024-10-28,69962.21,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-10-29,2024-10-29,72736.42,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-10-30,2024-10-30,72344.74,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-10-31,2024-10-31,70292.01,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-11-01,2024-11-01,69496.01,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-11-02,2024-11-02,69374.74,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-11-03,2024-11-03,68775.99,0,laukti,0.0,10392.332894749949,10392.332894749949,3.9233289474994852,0.0,3.9233289474994937
2024-11-04,2024-11-04,67850.01,1,pirkti,0.15301310289939823,0.0,10381.9405618552,3.8194056185519907,-0.0010000000000000009,3.8194056185519853
2024-11-05,2024-11-05,69372.01,0,parduoti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.021409399792277073,6.042116779636153
2024-11-06,2024-11-06,75571.99,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-07,2024-11-07,75857.89,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-08,2024-11-08,76509.78,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-09,2024-11-09,76677.46,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-10,2024-11-10,80370.01,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-11,2024-11-11,88647.99,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-12,2024-11-12,87952.01,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-13,2024-11-13,90375.2,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-14,2024-11-14,87325.59,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-15,2024-11-15,91032.07,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-16,2024-11-16,90586.92,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-17,2024-11-17,89855.99,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-18,2024-11-18,90464.08,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-19,2024-11-19,92310.79,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-20,2024-11-20,94286.56,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-21,2024-11-21,98317.12,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-22,2024-11-22,98892.0,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-23,2024-11-23,97672.4,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-24,2024-11-24,97900.04,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-25,2024-11-25,93010.01,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-26,2024-11-26,91965.16,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-27,2024-11-27,95863.11,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-28,2024-11-28,95643.98,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-29,2024-11-29,97460.0,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-11-30,2024-11-30,96407.99,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-01,2024-12-01,97185.18,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-02,2024-12-02,95840.62,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-03,2024-12-03,95849.69,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-04,2024-12-04,98587.32,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-05,2024-12-05,96945.63,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-06,2024-12-06,99740.84,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-07,2024-12-07,99831.99,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-08,2024-12-08,101109.59,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-09,2024-12-09,97276.47,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-10,2024-12-10,96593.0,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-11,2024-12-11,101125.0,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-12,2024-12-12,100004.29,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-13,2024-12-13,101424.25,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-14,2024-12-14,101420.0,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-15,2024-12-15,104463.99,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-16,2024-12-16,106058.66,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-17,2024-12-17,106133.74,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-18,2024-12-18,100204.01,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-19,2024-12-19,97461.86,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-20,2024-12-20,97805.44,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-21,2024-12-21,97291.99,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-22,2024-12-22,95186.27,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-23,2024-12-23,94881.47,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-24,2024-12-24,98663.58,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-25,2024-12-25,99429.6,0,laukti,0.0,10604.211677963614,10604.211677963614,6.042116779636144,0.0,6.042116779636153
2024-12-26,2024-12-26,95791.6,1,pirkti,0.11059015055898064,0.0,10593.60746628565,5.936074662856499,-0.001000000000000112,5.936074662856505
2024-12-27,2024-12-27,94299.03,0,parduoti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,-0.0165658474229472,4.181153813405669
2024-12-28,2024-12-28,95300.0,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2024-12-29,2024-12-29,93738.2,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2024-12-30,2024-12-30,92792.05,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2024-12-31,2024-12-31,93576.0,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-01,2025-01-01,94591.79,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-02,2025-01-02,96984.79,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-03,2025-01-03,98174.18,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-04,2025-01-04,98220.5,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-05,2025-01-05,98363.61,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-06,2025-01-06,102235.6,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-07,2025-01-07,96954.61,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-08,2025-01-08,95060.61,0,laukti,0.0,10418.115381340567,10418.115381340567,4.181153813405672,0.0,4.181153813405669
2025-01-09,2025-01-09,92552.49,1,pirkti,0.11245183426139292,0.0,10407.697265959227,4.076972659592266,-0.0010000000000000009,4.0769726595922595
2025-01-10,2025-01-10,94726.11,0,parduoti,0.0,10641.472697124527,10641.472697124527,6.414726971245273,0.022461782389647134,6.414726971245277
2025-01-11,2025-01-11,94599.99,0,laukti,0.0,10641.472697124527,10641.472697124527,6.414726971245273,0.0,6.414726971245277
2025-01-12,2025-01-12,94545.06,0,laukti,0.0,10641.472697124527,10641.472697124527,6.414726971245273,0.0,6.414726971245277
2025-01-13,2025-01-13,94536.1,0,laukti,0.0,10641.472697124527,10641.472697124527,6.414726971245273,0.0,6.414726971245277
2025-01-14,2025-01-14,96560.86,0,laukti,0.0,10641.472697124527,10641.472697124527,6.414726971245273,0.0,6.414726971245277
2025-01-15,2025-01-15,100497.35,0,laukti,0.0,10641.472697124527,10641.472697124527,6.414726971245273,0.0,6.414726971245277
