data,data,kaina,prognoze,veiksmas,btc_kiekis,kapitalas_usd,portfelio_verte,graza_proc,dienos_graza,verte_proc
2024-09-29,2024-09-29,65602.01,0,laukti,0.0,9246.27674888679,9246.27674888679,-7.537232511132097,0.0,-7.537232511132097
2024-09-30,2024-09-30,63327.59,1,pirkti,0.14586107685667343,0.0,9237.030472137903,-7.629695278620965,-0.0010000000000000009,-7.629695278620963
2024-10-01,2024-10-01,60805.78,1,laukti,0.14586107685667343,0.0,8869.196549909977,-11.308034500900229,-0.039821663827724896,-11.308034500900233
2024-10-02,2024-10-02,60649.28,1,laukti,0.14586107685667343,0.0,8846.369291381907,-11.536307086180932,-0.002573768480562344,-11.53630708618093
2024-10-03,2024-10-03,60752.71,0,parduoti,0.0,8852.59424685863,8852.59424685863,-11.47405753141369,0.0007036734813670176,-11.474057531413695
2024-10-04,2024-10-04,62086.0,0,laukti,0.0,8852.59424685863,8852.59424685863,-11.47405753141369,0.0,-11.474057531413695
2024-10-05,2024-10-05,62058.0,0,laukti,0.0,8852.59424685863,8852.59424685863,-11.47405753141369,0.0,-11.474057531413695
2024-10-06,2024-10-06,62819.91,0,laukti,0.0,8852.59424685863,8852.59424685863,-11.47405753141369,0.0,-11.474057531413695
2024-10-07,2024-10-07,62224.0,1,pirkti,0.14212750148836095,0.0,8843.741652611772,-11.562583473882277,-0.0010000000000000009,-11.562583473882281
2024-10-08,2024-10-08,62160.49,0,parduoti,0.0,8825.880419857254,8825.880419857254,-11.741195801427457,-0.0020196465993828072,-11.741195801427462
2024-10-09,2024-10-09,60636.02,1,pirkti,0.1454095196128868,0.0,8817.054539437397,-11.829454605626033,-0.0010000000000000009,-11.829454605626033
2024-10-10,2024-10-10,60326.39,0,parduoti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,-0.006101264396970452,-12.3674064151022
2024-10-11,2024-10-11,62540.0,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-12,2024-10-12,63206.22,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-13,2024-10-13,62870.02,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-14,2024-10-14,66083.99,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-15,2024-10-15,67074.14,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-16,2024-10-16,67620.01,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-17,2024-10-17,67421.78,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-18,2024-10-18,68428.0,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-19,2024-10-19,68378.0,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-20,2024-10-20,69031.99,0,laukti,0.0,8763.25935848978,8763.25935848978,-12.367406415102195,0.0,-12.3674064151022
2024-10-21,2024-10-21,67377.5,1,pirkti,0.1299320410987539,0.0,8754.496099131291,-12.45503900868709,-0.0010000000000000009,-12.455039008687086
2024-10-22,2024-10-22,67426.0,1,laukti,0.1299320410987539,0.0,8760.79780312458,-12.392021968754198,0.0007198248673518926,-12.392021968754197
2024-10-23,2024-10-23,66668.65,1,laukti,0.1299320410987539,0.0,8662.393771798437,-13.376062282015628,-0.011232313944176009,-13.376062282015633
2024-10-24,2024-10-24,68198.28,0,parduoti,0.0,8852.2805781045,8852.2805781045,-11.477194218954992,0.021920823655496413,-11.477194218954988
2024-10-25,2024-10-25,66698.33,1,pirkti,0.13258845157781904,0.0,8843.428297526396,-11.565717024736042,-0.0010000000000000009,-11.565717024736044
2024-10-26,2024-10-26,67092.76,1,laukti,0.13258845157781904,0.0,8895.725160482234,-11.042748395177659,0.005913641316056761,-11.042748395177659
2024-10-27,2024-10-27,68021.7,1,laukti,0.13258845157781904,0.0,9018.891876690934,-9.811081233090663,0.013845607186230069,-9.811081233090668
2024-10-28,2024-10-28,69962.21,0,parduoti,0.0,9266.904911769345,9266.904911769345,-7.330950882306551,0.027499280229691392,-7.330950882306553
2024-10-29,2024-10-29,72736.42,0,laukti,0.0,9266.904911769345,9266.904911769345,-7.330950882306551,0.0,-7.330950882306553
2024-10-30,2024-10-30,72344.74,0,laukti,0.0,9266.904911769345,9266.904911769345,-7.330950882306551,0.0,-7.330950882306553
2024-10-31,2024-10-31,70292.01,1,pirkti,0.13170256486985615,0.0,9257.638006857576,-7.423619931424237,-0.0009999999999998899,-7.423619931424241
2024-11-01,2024-11-01,69496.01,1,laukti,0.13170256486985615,0.0,9152.802765221171,-8.471972347788286,-0.011324188908525934,-8.471972347788292
2024-11-02,2024-11-02,69374.74,0,parduoti,0.0,9127.694363984227,9127.694363984227,-8.723056360157734,-0.002743247274195837,-8.723056360157733
2024-11-03,2024-11-03,68775.99,0,laukti,0.0,9127.694363984227,9127.694363984227,-8.723056360157734,0.0,-8.723056360157733
2024-11-04,2024-11-04,67850.01,1,pirkti,0.13439300406323068,0.0,9118.566669620242,-8.814333303797575,-0.0010000000000000009,-8.814333303797572
2024-11-05,2024-11-05,69372.01,0,parduoti,0.0,9313.789708982675,9313.789708982675,-6.8621029101732525,0.021409399792277073,-6.862102910173251
2024-11-06,2024-11-06,75571.99,0,laukti,0.0,9313.789708982675,9313.789708982675,-6.8621029101732525,0.0,-6.862102910173251
